TSH_CODE,TSH_STAG_DATE,TSH_TRX_STAG,TSH_TST_CODE,TRANSACTION_STAGE_LABEL,ROWID
"58,108",2020-12-20 22:51:47.458,00,"58,569",,AAAW1ZAAFAABjM7ABI
"58,116",2020-12-20 22:51:48.675,00,"58,579",,AAAW1ZAAFAABjM7ABJ
"58,118",2020-12-20 22:51:48.412,00,"58,575",,AAAW1ZAAFAABjM7ABK
"58,142",2020-12-20 22:51:54.729,00,"58,603",,AAAW1ZAAFAABjM7ABL
"58,197",2020-12-20 22:52:04.924,00,"58,657",,AAAW1ZAAFAABjM7ABM
"58,203",2020-12-20 22:52:05.803,00,"58,660",,AAAW1ZAAFAABjM7ABN
"58,218",2020-12-20 22:52:08.815,00,"58,674",,AAAW1ZAAFAABjM7ABO
"58,215",2020-12-20 22:52:08.853,00,"58,673",,AAAW1ZAAFAABjM7ABP
"58,235",2020-12-20 22:52:12.1,00,"58,690",,AAAW1ZAAFAABjM7ABQ
"58,241",2020-12-20 22:52:12.059,00,"58,702",,AAAW1ZAAFAABjM7ABR
"58,259",2020-12-20 22:52:16.741,00,"58,718",,AAAW1ZAAFAABjM7ABS
"58,272",2020-12-20 22:52:29.041,00,"58,733",,AAAW1ZAAFAABjM7ABT
"58,273",2020-12-20 22:52:29.599,00,"58,732",,AAAW1ZAAFAABjM7ABU
"58,280",2020-12-20 22:52:30.361,00,"58,740",,AAAW1ZAAFAABjM7ABV
"58,296",2020-12-20 22:52:34.536,00,"58,756",,AAAW1ZAAFAABjM7ABW
"58,299",2020-12-20 22:52:37.382,00,"58,758",,AAAW1ZAAFAABjM7ABX
"58,304",2020-12-20 22:52:44.513,00,"58,764",,AAAW1ZAAFAABjM7ABY
"58,306",2020-12-20 22:52:44.469,00,"58,767",,AAAW1ZAAFAABjM7ABZ
"58,317",2020-12-20 22:52:48.413,00,"58,778",,AAAW1ZAAFAABjM7ABa
"58,332",2020-12-20 22:52:56.324,00,"58,794",,AAAW1ZAAFAABjM7ABb
"58,343",2020-12-20 22:52:59.13,00,"58,804",,AAAW1ZAAFAABjM7ABc
"58,353",2020-12-20 22:53:02.085,00,"58,812",,AAAW1ZAAFAABjM7ABd
"58,356",2020-12-20 22:53:02.563,00,"58,816",,AAAW1ZAAFAABjM7ABe
"58,373",2020-12-20 22:53:07.766,00,"58,832",,AAAW1ZAAFAABjM7ABf
"58,392",2020-12-20 22:53:13.299,00,"58,855",,AAAW1ZAAFAABjM7ABg
"58,405",2020-12-20 22:53:18.794,00,"58,868",,AAAW1ZAAFAABjM7ABh
"58,406",2020-12-20 22:53:19.159,00,"58,870",,AAAW1ZAAFAABjM7ABi
"58,421",2020-12-20 22:53:23.877,00,"58,884",,AAAW1ZAAFAABjM7ABj
"58,423",2020-12-20 22:53:24.705,00,"58,888",,AAAW1ZAAFAABjM7ABk
"58,436",2020-12-20 22:53:27.014,00,"58,899",,AAAW1ZAAFAABjM7ABl
"58,452",2020-12-20 22:53:31.964,00,"58,909",,AAAW1ZAAFAABjM7ABm
"58,457",2020-12-20 22:53:36.249,00,"58,917",,AAAW1ZAAFAABjM7ABn
"58,481",2020-12-20 22:53:41.696,00,"58,942",,AAAW1ZAAFAABjM7ABo
"58,487",2020-12-20 22:53:43.408,00,"58,949",,AAAW1ZAAFAABjM7ABp
"58,498",2020-12-20 22:53:45.439,00,"58,958",,AAAW1ZAAFAABjM7ABq
"58,506",2020-12-20 22:53:46.692,00,"58,964",,AAAW1ZAAFAABjM7ABr
"58,510",2020-12-20 22:53:47.731,00,"58,970",,AAAW1ZAAFAABjM7ABs
"58,525",2020-12-20 22:53:51.966,00,"58,986",,AAAW1ZAAFAABjM7ABt
"58,554",2020-12-20 22:53:58.451,00,"59,017",,AAAW1ZAAFAABjM7ABu
"58,571",2020-12-20 22:54:02.358,00,"59,031",,AAAW1ZAAFAABjM7ABv
"58,582",2020-12-20 22:54:05.541,00,"59,044",,AAAW1ZAAFAABjM7ABw
"58,602",2020-12-20 22:54:11.199,00,"59,065",,AAAW1ZAAFAABjM7ABx
"58,606",2020-12-20 22:54:14.287,00,"59,077",,AAAW1ZAAFAABjM7ABy
"58,607",2020-12-20 22:54:14.296,00,"59,073",,AAAW1ZAAFAABjM7ABz
"58,614",2020-12-20 22:54:14.996,00,"59,045",,AAAW1ZAAFAABjM7AB0
"58,620",2020-12-20 22:54:15.993,00,"59,059",,AAAW1ZAAFAABjM7AB1
"58,631",2020-12-20 22:54:21.043,00,"59,091",,AAAW1ZAAFAABjM7AB2
"58,643",2020-12-20 22:54:27.262,00,"59,103",,AAAW1ZAAFAABjM7AB3
"58,697",2020-12-20 22:54:45.009,00,"59,157",,AAAW1ZAAFAABjM7AB4
"58,704",2020-12-20 22:54:45.671,00,"59,163",,AAAW1ZAAFAABjM7AB5
"58,707",2020-12-20 22:54:46.303,00,"59,166",,AAAW1ZAAFAABjM7AB6
"58,718",2020-12-20 22:54:50.286,00,"59,178",,AAAW1ZAAFAABjM7AB7
"58,726",2020-12-20 22:54:51.025,00,"59,186",,AAAW1ZAAFAABjM7AB8
"58,739",2020-12-20 22:54:55.147,00,"59,199",,AAAW1ZAAFAABjM7AB9
"58,745",2020-12-20 22:54:55.832,00,"59,205",,AAAW1ZAAFAABjM7AB+
"58,770",2020-12-20 22:55:02.731,00,"59,230",,AAAW1ZAAFAABjM7AB/
"58,772",2020-12-20 22:55:03.285,00,"59,232",,AAAW1ZAAFAABjM7ACA
"58,784",2020-12-20 22:55:08.354,00,"59,244",,AAAW1ZAAFAABjM7ACB
"58,790",2020-12-20 22:55:08.8,00,"59,249",,AAAW1ZAAFAABjM7ACC
"58,800",2020-12-20 22:55:09.307,00,"59,260",,AAAW1ZAAFAABjM7ACD
"58,808",2020-12-20 22:55:14.661,00,"59,268",,AAAW1ZAAFAABjM7ACE
"58,814",2020-12-20 22:55:15.136,00,"59,275",,AAAW1ZAAFAABjM7ACF
"58,822",2020-12-20 22:55:18.265,00,"59,282",,AAAW1ZAAFAABjM7ACG
"58,831",2020-12-20 22:55:23.047,00,"59,292",,AAAW1ZAAFAABjM7ACH
"58,837",2020-12-20 22:55:25.242,00,"59,298",,AAAW1ZAAFAABjM7ACI
"58,849",2020-12-20 22:55:32.662,00,"59,309",,AAAW1ZAAFAABjM7ACJ
"58,855",2020-12-20 22:55:35.16,00,"59,314",,AAAW1ZAAFAABjM7ACK
"58,862",2020-12-20 22:55:36.756,00,"59,322",,AAAW1ZAAFAABjM7ACL
"58,866",2020-12-20 22:55:36.931,00,"59,323",,AAAW1ZAAFAABjM7ACM
"58,881",2020-12-20 22:55:41.968,00,"59,343",,AAAW1ZAAFAABjM7ACN
"58,895",2020-12-20 22:55:46.729,00,"59,355",,AAAW1ZAAFAABjM7ACO
"58,902",2020-12-20 22:55:47.502,00,"59,362",,AAAW1ZAAFAABjM7ACP
"58,912",2020-12-20 22:55:50.886,00,"59,372",,AAAW1ZAAFAABjM7ACQ
"58,915",2020-12-20 22:55:51.449,00,"59,374",,AAAW1ZAAFAABjM7ACR
"58,928",2020-12-20 22:55:54.779,00,"59,388",,AAAW1ZAAFAABjM7ACS
"58,929",2020-12-20 22:55:55.47,00,"59,389",,AAAW1ZAAFAABjM7ACT
"58,933",2020-12-20 22:55:56.638,00,"59,395",,AAAW1ZAAFAABjM7ACU
"58,941",2020-12-20 22:55:58.844,00,"59,400",,AAAW1ZAAFAABjM7ACV
"58,951",2020-12-20 22:55:59.685,00,"59,411",,AAAW1ZAAFAABjM7ACW
"58,961",2020-12-20 22:56:02.439,00,"59,422",,AAAW1ZAAFAABjM7ACX
"58,975",2020-12-20 22:56:05.306,00,"59,432",,AAAW1ZAAFAABjM7ACY
"58,982",2020-12-20 22:56:06.254,00,"59,442",,AAAW1ZAAFAABjM7ACZ
"58,989",2020-12-20 22:56:08.994,00,"59,449",,AAAW1ZAAFAABjM7ACa
"58,993",2020-12-20 22:56:09.547,00,"59,456",,AAAW1ZAAFAABjM7ACb
"58,997",2020-12-20 22:56:09.871,00,"59,455",,AAAW1ZAAFAABjM7ACc
"59,000",2020-12-20 22:56:09.789,00,"59,458",,AAAW1ZAAFAABjM7ACd
"59,003",2020-12-20 22:56:10.161,00,"59,463",,AAAW1ZAAFAABjM7ACe
"59,013",2020-12-20 22:56:12.801,00,"59,474",,AAAW1ZAAFAABjM7ACf
"59,025",2020-12-20 22:56:13.757,00,"59,486",,AAAW1ZAAFAABjM7ACg
"59,031",2020-12-20 22:56:15.67,00,"59,491",,AAAW1ZAAFAABjM7ACh
"59,035",2020-12-20 22:56:16.508,00,"59,495",,AAAW1ZAAFAABjM7ACi
"59,038",2020-12-20 22:56:17.564,00,"59,496",,AAAW1ZAAFAABjM7ACj
"59,042",2020-12-20 22:56:18.142,00,"59,502",,AAAW1ZAAFAABjM7ACk
"59,068",2020-12-20 22:56:25.288,00,"59,528",,AAAW1ZAAFAABjM7ACl
"59,073",2020-12-20 22:56:25.993,00,"59,533",,AAAW1ZAAFAABjM7ACm
"59,083",2020-12-20 22:56:28.917,00,"59,543",,AAAW1ZAAFAABjM7ACn
"59,087",2020-12-20 22:56:29.588,00,"59,547",,AAAW1ZAAFAABjM7ACo
"59,100",2020-12-20 22:56:31.762,00,"59,560",,AAAW1ZAAFAABjM7ACp
"59,127",2020-12-20 22:56:35.786,00,"59,587",,AAAW1ZAAFAABjM7ACq
"59,131",2020-12-20 22:56:37.228,00,"59,591",,AAAW1ZAAFAABjM7ACr
"59,137",2020-12-20 22:56:38.128,00,"59,594",,AAAW1ZAAFAABjM7ACs
"59,148",2020-12-20 22:56:39.82,00,"59,610",,AAAW1ZAAFAABjM7ACt
"59,151",2020-12-20 22:56:40.384,00,"59,611",,AAAW1ZAAFAABjM7ACu
"59,159",2020-12-20 22:56:42.183,00,"59,619",,AAAW1ZAAFAABjM7ACv
"59,168",2020-12-20 22:56:42.967,00,"59,629",,AAAW1ZAAFAABjM7ACw
"59,185",2020-12-20 22:56:46.155,00,"59,639",,AAAW1ZAAFAABjM7ACx
"59,186",2020-12-20 22:56:46.801,00,"59,643",,AAAW1ZAAFAABjM7ACy
"59,194",2020-12-20 22:56:48.326,00,"59,654",,AAAW1ZAAFAABjM7ACz
"59,197",2020-12-20 22:56:48.457,00,"59,655",,AAAW1ZAAFAABjM7AC0
"59,219",2020-12-20 22:56:52.383,00,"59,679",,AAAW1ZAAFAABjM7AC1
"59,224",2020-12-20 22:56:53.217,00,"59,685",,AAAW1ZAAFAABjM7AC2
"59,230",2020-12-20 22:56:54.008,00,"59,690",,AAAW1ZAAFAABjM7AC3
"59,239",2020-12-20 22:56:56.167,00,"59,702",,AAAW1ZAAFAABjM7AC4
"59,248",2020-12-20 22:56:57.174,00,"59,707",,AAAW1ZAAFAABjM7AC5
"59,267",2020-12-20 22:57:00.719,00,"59,726",,AAAW1ZAAFAABjM7AC6
"59,269",2020-12-20 22:57:01.154,00,"59,732",,AAAW1ZAAFAABjM7AC7
"59,276",2020-12-20 22:57:01.335,00,"59,729",,AAAW1ZAAFAABjM7AC8
"59,284",2020-12-20 22:57:03.755,00,"59,745",,AAAW1ZAAFAABjM7AC9
"59,289",2020-12-20 22:57:04.476,00,"59,750",,AAAW1ZAAFAABjM7AC+
"59,296",2020-12-20 22:57:05.574,00,"59,756",,AAAW1ZAAFAABjM7AC/
"59,306",2020-12-20 22:57:06.926,00,"59,761",,AAAW1ZAAFAABjM7ADA
"59,308",2020-12-20 22:57:07.515,00,"59,768",,AAAW1ZAAFAABjM7ADB
"59,316",2020-12-20 22:57:08.816,00,"59,777",,AAAW1ZAAFAABjM7ADC
"59,328",2020-12-20 22:57:11.23,00,"59,788",,AAAW1ZAAFAABjM7ADD
"59,340",2020-12-20 22:57:13.116,00,"59,800",,AAAW1ZAAFAABjM7ADE
"59,363",2020-12-20 22:57:17.291,00,"59,823",,AAAW1ZAAFAABjM7ADF
"59,366",2020-12-20 22:57:16.826,00,"59,824",,AAAW1ZAAFAABjM7ADG
"59,373",2020-12-20 22:57:19.204,00,"59,835",,AAAW1ZAAFAABjM7ADH
"59,387",2020-12-20 22:57:21.507,00,"59,847",,AAAW1ZAAFAABjM7ADI
"59,405",2020-12-20 22:57:24.846,00,"59,866",,AAAW1ZAAFAABjM7ADJ
"59,406",2020-12-20 22:57:25.107,00,"59,871",,AAAW1ZAAFAABjM7ADK
"59,415",2020-12-20 22:57:26.21,00,"59,876",,AAAW1ZAAFAABjM7ADL
"59,432",2020-12-20 22:57:29.417,00,"59,893",,AAAW1ZAAFAABjM7ADM
"59,434",2020-12-20 22:57:29.153,00,"59,894",,AAAW1ZAAFAABjM7ADN
"59,443",2020-12-20 22:57:30.361,00,"59,904",,AAAW1ZAAFAABjM7ADO
"59,451",2020-12-20 22:57:31.88,00,"59,911",,AAAW1ZAAFAABjM7ADP
"59,458",2020-12-20 22:57:33.112,00,"59,918",,AAAW1ZAAFAABjM7ADQ
"59,460",2020-12-20 22:57:33.694,00,"59,920",,AAAW1ZAAFAABjM7ADR
"59,478",2020-12-20 22:57:37.7,00,"59,939",,AAAW1ZAAFAABjM7ADS
"59,487",2020-12-20 22:57:37.959,00,"59,946",,AAAW1ZAAFAABjM7ADT
"59,499",2020-12-20 22:57:40.648,00,"59,955",,AAAW1ZAAFAABjM7ADU
"59,510",2020-12-20 22:57:41.201,00,"59,970",,AAAW1ZAAFAABjM7ADV
"59,512",2020-12-20 22:57:43.556,00,"59,972",,AAAW1ZAAFAABjM7ADW
"59,520",2020-12-20 22:57:43.986,00,"59,980",,AAAW1ZAAFAABjM7ADX
"59,533",2020-12-20 22:57:47.309,00,"59,993",,AAAW1ZAAFAABjM7ADY
"59,540",2020-12-20 22:57:50.071,00,"60,001",,AAAW1ZAAFAABjM7ADZ
"59,547",2020-12-20 22:57:50.588,00,"60,008",,AAAW1ZAAFAABjM7ADa
"59,562",2020-12-20 22:57:53.093,00,"60,023",,AAAW1ZAAFAABjM7ADb
"59,569",2020-12-20 22:57:54.184,00,"60,028",,AAAW1ZAAFAABjM7ADc
"59,579",2020-12-20 22:57:55.912,00,"60,039",,AAAW1ZAAFAABjM7ADd
"59,587",2020-12-20 22:57:57.127,00,"60,047",,AAAW1ZAAFAABjM7ADe
"59,593",2020-12-20 22:57:59.519,00,"60,053",,AAAW1ZAAFAABjM7ADf
"59,601",2020-12-20 22:58:00.682,00,"60,060",,AAAW1ZAAFAABjM7ADg
"59,615",2020-12-20 22:58:03.394,00,"60,075",,AAAW1ZAAFAABjM7ADh
"59,626",2020-12-20 22:58:05.13,00,"60,085",,AAAW1ZAAFAABjM7ADi
"59,630",2020-12-20 22:58:06.235,00,"60,090",,AAAW1ZAAFAABjM7ADj
"59,643",2020-12-20 22:58:09.618,00,"60,102",,AAAW1ZAAFAABjM7ADk
"59,650",2020-12-20 22:58:11.202,00,"60,113",,AAAW1ZAAFAABjM7ADl
"59,668",2020-12-20 22:58:15.524,00,"60,128",,AAAW1ZAAFAABjM7ADm
"59,672",2020-12-20 22:58:16.274,00,"60,132",,AAAW1ZAAFAABjM7ADn
"59,686",2020-12-20 22:58:20.074,00,"60,146",,AAAW1ZAAFAABjM7ADo
"59,696",2020-12-20 22:58:21.539,00,"60,150",,AAAW1ZAAFAABjM7ADp
"59,710",2020-12-20 22:58:24.529,00,"60,168",,AAAW1ZAAFAABjM7ADq
"59,721",2020-12-20 22:58:27.866,00,"60,183",,AAAW1ZAAFAABjM7ADr
"59,740",2020-12-20 22:58:31.531,00,"60,201",,AAAW1ZAAFAABjM7ADs
"59,746",2020-12-20 22:58:33.261,00,"60,207",,AAAW1ZAAFAABjM7ADt
"59,749",2020-12-20 22:58:34.058,00,"60,210",,AAAW1ZAAFAABjM7ADu
"59,781",2020-12-20 22:58:42.654,00,"60,238",,AAAW1ZAAFAABjM7ADv
"59,783",2020-12-20 22:58:44.237,00,"60,243",,AAAW1ZAAFAABjM7ADw
"59,794",2020-12-20 22:58:47.372,00,"60,255",,AAAW1ZAAFAABjM7ADx
"59,804",2020-12-20 22:58:49.203,00,"60,263",,AAAW1ZAAFAABjM8AAA
"59,826",2020-12-20 22:58:53.908,00,"60,286",,AAAW1ZAAFAABjM8AAB
"59,830",2020-12-20 22:58:54.82,00,"60,290",,AAAW1ZAAFAABjM8AAC
"59,860",2020-12-20 22:59:02.332,00,"60,320",,AAAW1ZAAFAABjM8AAD
"59,864",2020-12-20 22:59:03.279,00,"60,324",,AAAW1ZAAFAABjM8AAE
"59,867",2020-12-20 22:59:03.161,00,"60,326",,AAAW1ZAAFAABjM8AAF
"59,877",2020-12-20 22:59:08.066,00,"60,336",,AAAW1ZAAFAABjM8AAG
"59,892",2020-12-20 22:59:10.473,00,"60,352",,AAAW1ZAAFAABjM8AAH
"59,906",2020-12-20 22:59:14.925,00,"60,365",,AAAW1ZAAFAABjM8AAI
"59,910",2020-12-20 22:59:17.919,00,"60,370",,AAAW1ZAAFAABjM8AAJ
"59,915",2020-12-20 22:59:18.822,00,"60,376",,AAAW1ZAAFAABjM8AAK
"59,921",2020-12-20 22:59:20.327,00,"60,381",,AAAW1ZAAFAABjM8AAL
"59,942",2020-12-20 22:59:26.663,00,"60,403",,AAAW1ZAAFAABjM8AAM
"59,948",2020-12-20 22:59:27.322,00,"60,408",,AAAW1ZAAFAABjM8AAN
"59,975",2020-12-20 22:59:32.857,00,"60,435",,AAAW1ZAAFAABjM8AAO
"59,980",2020-12-20 22:59:33.705,00,"60,440",,AAAW1ZAAFAABjM8AAP
"59,998",2020-12-20 22:59:37.938,00,"60,458",,AAAW1ZAAFAABjM8AAQ
"60,014",2020-12-20 23:00:37.048,00,"60,474",,AAAW1ZAAFAABjM8AAR
"60,032",2020-12-20 23:03:57.203,00,"60,492",,AAAW1ZAAFAABjM8AAS
"60,034",2020-12-20 23:04:23.918,00,"60,494",,AAAW1ZAAFAABjM8AAT
"60,288",2020-12-20 23:38:32.088,00,"60,742",,AAAW1ZAAFAABjM8AAU
"63,922",2021-09-21 23:43:35.355,00,"64,259",,AAAW1ZAAFAABjM8AAV
"63,923",2021-09-21 23:43:45.992,06,"64,259",,AAAW1ZAAFAABjM8AAW
"63,924",2021-09-21 23:52:35.175,00,"64,260",,AAAW1ZAAFAABjM8AAX
"63,925",2021-09-21 23:52:39.864,06,"64,260",,AAAW1ZAAFAABjM8AAY
"63,926",2021-09-21 23:53:20.97,00,"64,261",,AAAW1ZAAFAABjM8AAZ
"63,927",2021-09-21 23:53:27.474,06,"64,261",,AAAW1ZAAFAABjM8AAa
"63,928",2021-09-21 23:55:41.485,00,"64,262",,AAAW1ZAAFAABjM8AAb
"63,929",2021-09-21 23:55:47.464,06,"64,262",,AAAW1ZAAFAABjM8AAc
"57,294",2020-12-20 22:49:11.032,00,"57,759",,AAAW1ZAAFAABjNIAAA
"57,321",2020-12-20 22:49:15.951,00,"57,784",,AAAW1ZAAFAABjNIAAB
"57,343",2020-12-20 22:49:20.145,00,"57,802",,AAAW1ZAAFAABjNIAAC
"57,364",2020-12-20 22:49:24.087,00,"57,824",,AAAW1ZAAFAABjNIAAD
"57,401",2020-12-20 22:49:33.449,00,"57,863",,AAAW1ZAAFAABjNIAAE
"57,435",2020-12-20 22:49:40.245,00,"57,895",,AAAW1ZAAFAABjNIAAF
"57,452",2020-12-20 22:49:44.455,00,"57,915",,AAAW1ZAAFAABjNIAAG
"57,469",2020-12-20 22:49:48.978,00,"57,928",,AAAW1ZAAFAABjNIAAH
"57,489",2020-12-20 22:49:56.472,00,"57,949",,AAAW1ZAAFAABjNIAAI
"57,502",2020-12-20 22:49:58.673,00,"57,962",,AAAW1ZAAFAABjNIAAJ
"57,507",2020-12-20 22:49:59.667,00,"57,965",,AAAW1ZAAFAABjNIAAK
"57,537",2020-12-20 22:50:06.279,00,"58,001",,AAAW1ZAAFAABjNIAAL
"57,564",2020-12-20 22:50:10.497,00,"58,025",,AAAW1ZAAFAABjNIAAM
"57,574",2020-12-20 22:50:11.852,00,"58,035",,AAAW1ZAAFAABjNIAAN
"57,576",2020-12-20 22:50:12.378,00,"58,034",,AAAW1ZAAFAABjNIAAO
"57,599",2020-12-20 22:50:16.798,00,"58,064",,AAAW1ZAAFAABjNIAAP
"57,620",2020-12-20 22:50:20.283,00,"58,084",,AAAW1ZAAFAABjNIAAQ
"57,628",2020-12-20 22:50:21.506,00,"58,086",,AAAW1ZAAFAABjNIAAR
"57,652",2020-12-20 22:50:25.089,00,"58,112",,AAAW1ZAAFAABjNIAAS
"57,674",2020-12-20 22:50:29.896,00,"58,137",,AAAW1ZAAFAABjNIAAT
"57,691",2020-12-20 22:50:32.663,00,"58,151",,AAAW1ZAAFAABjNIAAU
"57,730",2020-12-20 22:50:38.979,00,"58,189",,AAAW1ZAAFAABjNIAAV
"57,741",2020-12-20 22:50:40.674,00,"58,201",,AAAW1ZAAFAABjNIAAW
"57,746",2020-12-20 22:50:41.502,00,"58,206",,AAAW1ZAAFAABjNIAAX
"57,754",2020-12-20 22:50:42.694,00,"58,214",,AAAW1ZAAFAABjNIAAY
"57,761",2020-12-20 22:50:43.629,00,"58,219",,AAAW1ZAAFAABjNIAAZ
"57,805",2020-12-20 22:50:51.707,00,"58,265",,AAAW1ZAAFAABjNIAAa
"57,816",2020-12-20 22:50:52.889,00,"58,276",,AAAW1ZAAFAABjNIAAb
"57,826",2020-12-20 22:50:54.541,00,"58,286",,AAAW1ZAAFAABjNIAAc
"57,846",2020-12-20 22:50:58.338,00,"58,307",,AAAW1ZAAFAABjNIAAd
"57,859",2020-12-20 22:51:00.533,00,"58,319",,AAAW1ZAAFAABjNIAAe
"57,865",2020-12-20 22:51:01.474,00,"58,325",,AAAW1ZAAFAABjNIAAf
"57,879",2020-12-20 22:51:03.592,00,"58,339",,AAAW1ZAAFAABjNIAAg
"57,919",2020-12-20 22:51:10.554,00,"58,380",,AAAW1ZAAFAABjNIAAh
"57,937",2020-12-20 22:51:13.918,00,"58,395",,AAAW1ZAAFAABjNIAAi
"57,939",2020-12-20 22:51:14.216,00,"58,400",,AAAW1ZAAFAABjNIAAj
"57,962",2020-12-20 22:51:18.941,00,"58,423",,AAAW1ZAAFAABjNIAAk
"57,967",2020-12-20 22:51:19.684,00,"58,430",,AAAW1ZAAFAABjNIAAl
"57,973",2020-12-20 22:51:20.773,00,"58,433",,AAAW1ZAAFAABjNIAAm
"57,996",2020-12-20 22:51:26.474,00,"58,460",,AAAW1ZAAFAABjNIAAn
"58,015",2020-12-20 22:51:29.838,00,"58,475",,AAAW1ZAAFAABjNIAAo
"58,031",2020-12-20 22:51:30.559,00,"58,488",,AAAW1ZAAFAABjNIAAp
"58,049",2020-12-20 22:51:35.42,00,"58,506",,AAAW1ZAAFAABjNIAAq
"58,065",2020-12-20 22:51:38.79,00,"58,525",,AAAW1ZAAFAABjNIAAr
"58,074",2020-12-20 22:51:40.912,00,"58,534",,AAAW1ZAAFAABjNIAAs
"58,098",2020-12-20 22:51:45.297,00,"58,558",,AAAW1ZAAFAABjNIAAt
"58,102",2020-12-20 22:51:47.175,00,"58,563",,AAAW1ZAAFAABjNIAAu
"58,124",2020-12-20 22:51:50.884,00,"58,585",,AAAW1ZAAFAABjNIAAv
"58,129",2020-12-20 22:51:51.21,00,"58,589",,AAAW1ZAAFAABjNIAAw
"58,137",2020-12-20 22:51:52.604,00,"58,599",,AAAW1ZAAFAABjNIAAx
"58,146",2020-12-20 22:51:54.858,00,"58,606",,AAAW1ZAAFAABjNIAAy
"58,150",2020-12-20 22:51:55.371,00,"58,613",,AAAW1ZAAFAABjNIAAz
"58,159",2020-12-20 22:51:57.7,00,"58,619",,AAAW1ZAAFAABjNIAA0
"58,161",2020-12-20 22:51:58.13,00,"58,621",,AAAW1ZAAFAABjNIAA1
"58,163",2020-12-20 22:51:59.331,00,"58,623",,AAAW1ZAAFAABjNIAA2
"58,170",2020-12-20 22:52:00.43,00,"58,634",,AAAW1ZAAFAABjNIAA3
"58,183",2020-12-20 22:52:00.745,00,"58,642",,AAAW1ZAAFAABjNIAA4
"58,184",2020-12-20 22:52:01.116,00,"58,645",,AAAW1ZAAFAABjNIAA5
"58,185",2020-12-20 22:52:01.828,00,"58,644",,AAAW1ZAAFAABjNIAA6
"58,205",2020-12-20 22:52:05.815,00,"58,664",,AAAW1ZAAFAABjNIAA7
"58,213",2020-12-20 22:52:08.841,00,"58,676",,AAAW1ZAAFAABjNIAA8
"58,214",2020-12-20 22:52:08.89,00,"58,677",,AAAW1ZAAFAABjNIAA9
"58,242",2020-12-20 22:52:12.065,00,"58,701",,AAAW1ZAAFAABjNIAA+
"58,266",2020-12-20 22:52:17.117,00,"58,722",,AAAW1ZAAFAABjNIAA/
"58,270",2020-12-20 22:52:22.234,00,"58,730",,AAAW1ZAAFAABjNIABA
"58,274",2020-12-20 22:52:29.169,00,"58,734",,AAAW1ZAAFAABjNIABB
"58,278",2020-12-20 22:52:30.288,00,"58,738",,AAAW1ZAAFAABjNIABC
"58,315",2020-12-20 22:52:48.014,00,"58,775",,AAAW1ZAAFAABjNIABD
"58,337",2020-12-20 22:52:56.768,00,"58,797",,AAAW1ZAAFAABjNIABE
"58,350",2020-12-20 22:53:01.05,00,"58,810",,AAAW1ZAAFAABjNIABF
"58,375",2020-12-20 22:53:07.605,00,"58,835",,AAAW1ZAAFAABjNIABG
"58,389",2020-12-20 22:53:13.546,00,"58,856",,AAAW1ZAAFAABjNIABH
"58,428",2020-12-20 22:53:25.993,00,"58,892",,AAAW1ZAAFAABjNIABI
"58,448",2020-12-20 22:53:31.606,00,"58,912",,AAAW1ZAAFAABjNIABJ
"58,455",2020-12-20 22:53:34.369,00,"58,915",,AAAW1ZAAFAABjNIABK
"58,461",2020-12-20 22:53:36.574,00,"58,921",,AAAW1ZAAFAABjNIABL
"58,482",2020-12-20 22:53:41.803,00,"58,943",,AAAW1ZAAFAABjNIABM
"58,503",2020-12-20 22:53:47.103,00,"58,965",,AAAW1ZAAFAABjNIABN
"58,514",2020-12-20 22:53:48.378,00,"58,973",,AAAW1ZAAFAABjNIABO
"58,534",2020-12-20 22:53:53.391,00,"58,994",,AAAW1ZAAFAABjNIABP
"58,544",2020-12-20 22:53:56.79,00,"59,005",,AAAW1ZAAFAABjNIABQ
"58,562",2020-12-20 22:54:00.094,00,"59,023",,AAAW1ZAAFAABjNIABR
"58,572",2020-12-20 22:54:02.623,00,"59,032",,AAAW1ZAAFAABjNIABS
"58,584",2020-12-20 22:54:05.306,00,"59,043",,AAAW1ZAAFAABjNIABT
"58,598",2020-12-20 22:54:11.288,00,"59,067",,AAAW1ZAAFAABjNIABU
"58,605",2020-12-20 22:54:12.147,00,"59,069",,AAAW1ZAAFAABjNIABV
"58,616",2020-12-20 22:54:15.587,00,"59,082",,AAAW1ZAAFAABjNIABW
"58,636",2020-12-20 22:54:23.509,00,"59,096",,AAAW1ZAAFAABjNIABX
"58,649",2020-12-20 22:54:28.751,00,"59,108",,AAAW1ZAAFAABjNIABY
"58,653",2020-12-20 22:54:29.821,00,"59,115",,AAAW1ZAAFAABjNIABZ
"58,669",2020-12-20 22:54:35.541,00,"59,128",,AAAW1ZAAFAABjNIABa
"58,670",2020-12-20 22:54:36.182,00,"59,130",,AAAW1ZAAFAABjNIABb
"58,689",2020-12-20 22:54:42.646,00,"59,149",,AAAW1ZAAFAABjNIABc
"58,710",2020-12-20 22:54:47.445,00,"59,171",,AAAW1ZAAFAABjNIABd
"58,720",2020-12-20 22:54:50.255,00,"59,180",,AAAW1ZAAFAABjNIABe
"58,738",2020-12-20 22:54:53.92,00,"59,198",,AAAW1ZAAFAABjNIABf
"58,748",2020-12-20 22:54:56.388,00,"59,209",,AAAW1ZAAFAABjNIABg
