TEM_CODE,TEM_DATE_TIME,TEM_ACS_TRX_ID,TEM_DS_TRX_ID,TEM_ERRR_CMPN,TEM_ERRR_CODE,TEM_ERRR_DSCR,TEM_ERRR_DTLS,TEM_ERRR_MSSG_TYPE,TEM_MSSG_VRSN_NMBR,TEM_SDK_TRX_ID,TEM_TDS_SRVR_TRX_ID,TEM_3ST_CODE,TEM_CRT_CODE,ROWID
"16,342",2020-08-29 10:24:23.884,,,S,101,Message not recognized,Invalid Message Type,PRes,2.1.0,,cdb07e9b-2eca-4e5a-a9ce-daf9e7e96cad,,,AAAW1bAAFAABleoAAD
"16,365",2020-08-29 10:26:27.958,,f63e4f63-6342-4f2c-8878-69f1dfc8f961,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,7ba9cb72-408d-495b-a173-b8d9b8720208,,,AAAW1bAAFAABleoAAH
"16,374",2020-08-29 10:26:59.185,,160d5051-85de-45dd-9e40-9681a37dec73,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,62ed4de1-84ff-4810-a5ec-4e99b92a0c1a,,,AAAW1bAAFAABleoAAI
"16,375",2020-08-29 10:27:02.568,,90d9c71c-922e-4e57-a59f-5442fbc5465e,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,f45367f7-d864-43a7-baea-caa0f6298aa3,,,AAAW1bAAFAABleoAAJ
"16,379",2020-08-29 10:27:16.078,,1555bf49-269d-421d-a539-663fdfd0031d,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,ef4b2f59-9e31-4751-8877-ba3cc2d58468,,,AAAW1bAAFAABleoAAK
"16,380",2020-08-29 10:27:19.446,,e8ee99bf-d1ae-45b0-a659-73098888ca46,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,c035104d-1cd2-439e-bc3e-1b50afb92f0b,,,AAAW1bAAFAABleoAAL
"16,434",2020-09-03 14:42:36.253,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,3c6d60f9-edeb-11ea-aa9c-1fc19774fe3f,,,AAAW1bAAFAABleoAAN
"16,787",2020-10-06 18:25:05.266,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,dae4e63f-07f8-11eb-8feb-336f479b72bb,,,AAAW1bAAFAABleoAAO
"16,946",2020-10-06 18:26:24.928,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,0b5d31ef-07f9-11eb-8feb-917e709ea3ea,,,AAAW1bAAFAABleoAAY
"16,951",2020-10-06 18:28:30.67,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,567b3c9d-07f9-11eb-8feb-753ad39f59f3,,,AAAW1bAAFAABleoAAZ
"16,970",2020-10-07 17:15:53.803,295fca2a-0cd4-46ff-8ccb-83d32519ac70,fe59dc58-00ae-4988-b09b-5edc3e8023e4,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,5db8f86e-08b8-11eb-bbe7-733745bcbbfa,,,AAAW1bAAFAABleoAAb
"16,991",2020-10-07 17:15:59.745,11808a8e-fe6f-4fee-861e-0b413da8ff6e,a6fb1bb0-2fe8-4487-8ab0-a5f053cbed14,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,606f65f5-08b8-11eb-bbe7-73815fceced6,,,AAAW1bAAFAABleoAAd
"17,005",2020-10-07 17:16:01.341,46d50ca1-a6cb-4a5c-867c-30634dfedc8b,3293713e-fb6b-4650-84a9-7779b7665ee5,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,60ca3035-08b8-11eb-bbe7-15008bab69fc,,,AAAW1bAAFAABleoAAg
"18,195",2020-10-07 17:21:01.929,f7136c82-5bf7-4e02-99b4-1781384ecdef,68f6d77b-c723-474e-9793-a61fc90ce238,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,15fac57c-08b9-11eb-bbe7-1378b2ac77c1,,,AAAW1bAAFAABlepAAG
"18,201",2020-10-07 17:21:02.475,f70554e0-13df-456a-af5c-d65d167c7148,4f7839de-8322-4db2-ae4c-8d4daebb0b68,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,16288c43-08b9-11eb-bbe7-958c87c2beb3,,,AAAW1bAAFAABlepAAI
"18,213",2020-10-07 17:21:05.223,a5a2b9e4-a169-4450-bd28-5dfdfe1b5cc3,12de7282-0672-4581-bc5f-da5965729bd8,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,17e0c39f-08b9-11eb-bbe7-6345c78ab535,,,AAAW1bAAFAABlepAAK
"18,220",2020-10-07 17:21:07.367,0bf2ee54-2b6c-4c35-8936-eabd08ae0c79,2c48c7da-3d6a-4b7a-8b88-07ad7717abd6,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,19511c8a-08b9-11eb-bbe7-f5d6b6e92fa6,,,AAAW1bAAFAABlepAAN
"18,222",2020-10-07 17:21:07.519,1cf9d992-cc98-49d7-b0e3-8e7c10be7cb7,45466991-ec88-4e9f-a1be-db465b8fb28b,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,194e5d69-08b9-11eb-bbe7-ab7d0f4a9c16,,,AAAW1bAAFAABlepAAP
"18,233",2020-10-07 17:21:09.782,ab4ae0e6-421f-42c4-bd9c-42333b7cfbc2,434d6f6b-3444-4ff6-ae1f-e851cf7dae5e,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,1ad91c27-08b9-11eb-bbe7-d57c93501bfa,,,AAAW1bAAFAABlepAAU
"18,235",2020-10-07 17:21:10.686,d2b7ff77-46b3-4d1e-862d-a7afabdfc110,fa0048f7-298e-4ea5-9917-8afb2fcc9a75,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,1b6e7e59-08b9-11eb-bbe7-5bbdac55c1ee,,,AAAW1bAAFAABlepAAV
"18,236",2020-10-07 17:21:10.74,46f71c76-a59d-4d8b-b1df-b6d5db54d1c5,394b50c4-3749-46fc-8fa4-2625ef6447f8,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,1b6f68ba-08b9-11eb-bbe7-196d225dae7d,,,AAAW1bAAFAABlepAAW
"18,246",2020-10-07 17:21:13.716,ef6d578c-0b45-4285-8c72-5aedfcca2850,51f4073f-0c94-47c1-af45-ce438417957e,S,201,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.2.0,,,,,AAAW1bAAFAABlepAAZ
"18,248",2020-10-07 17:21:13.869,8c5c0347-a359-4422-8813-865b7edd1f99,c8207876-648e-44f5-b392-8e45a6bfd160,S,201,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.2.0,,,,,AAAW1bAAFAABlepAAa
"18,249",2020-10-07 17:21:13.962,fd7e9777-08f9-4f65-ad30-8f0b868cb066,223488f3-b327-4e8c-9609-18394892d730,S,201,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.2.0,,,,,AAAW1bAAFAABlepAAb
"18,251",2020-10-07 17:21:14.141,61484549-c3ba-4b41-8953-3c073ce4b314,238be138-8645-4495-96c5-b95db26b9337,S,201,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.2.0,,,,,AAAW1bAAFAABlepAAc
"18,257",2020-10-07 17:21:15.37,8d7e5835-f59e-4adf-8b4c-a73c33a328ee,385fed01-0ef5-4cf9-9efd-26562f6d0a31,S,201,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.2.0,,,,,AAAW1bAAFAABlepAAd
"18,260",2020-10-07 17:21:16.943,,8843e454-0921-47c9-a004-d578fbdb59a3,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,1f12a742-08b9-11eb-bbe7-e758673400be,,,AAAW1bAAFAABlepAAe
"15,914",2020-08-25 18:52:47.193,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,ae1087d8-e6fb-11ea-aa9c-8dfa31edefd3,,,AAAW1bAAFAABleqAAA
"15,917",2020-08-25 18:52:47.897,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,ae114b2d-e6fb-11ea-aa9c-8fd3ec1f889c,,,AAAW1bAAFAABleqAAB
"15,918",2020-08-25 18:52:48.195,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,adde7b44-e6fb-11ea-aa9c-43c12dd7813c,,,AAAW1bAAFAABleqAAC
"15,930",2020-08-25 18:52:48.969,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,ae1087d6-e6fb-11ea-aa9c-234f6f078b77,,,AAAW1bAAFAABleqAAD
"15,933",2020-08-25 18:52:50.095,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,bb046b25-e6fb-11ea-aa9c-972c891fae17,,,AAAW1bAAFAABleqAAE
"16,414",2020-09-03 14:42:33.829,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,3c6c7693-edeb-11ea-aa9c-3dd45495a3cc,,,AAAW1bAAFAABleqAAF
"16,415",2020-09-03 14:42:34.318,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,37382ce8-edea-11ea-aa9c-253db0bff2d4,,,AAAW1bAAFAABleqAAG
"16,416",2020-09-03 14:42:34.275,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,3c729137-edeb-11ea-aa9c-65f8c4b130c1,,,AAAW1bAAFAABleqAAH
"16,425",2020-09-03 14:42:35.248,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,3c71cde5-edeb-11ea-aa9c-d19389797123,,,AAAW1bAAFAABleqAAI
"16,426",2020-09-03 14:42:35.276,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,3c70e37f-edeb-11ea-aa9c-6dc5a4f95491,,,AAAW1bAAFAABleqAAJ
"16,429",2020-09-03 14:42:35.463,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,3c676d74-edeb-11ea-aa9c-ab40809ee16f,,,AAAW1bAAFAABleqAAK
"16,432",2020-09-03 14:42:36.002,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,3c6bb33f-edeb-11ea-aa9c-13998a8f8e68,,,AAAW1bAAFAABleqAAL
"16,438",2020-09-03 14:42:36.408,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,3c6faaf5-edeb-11ea-aa9c-ad483107f1b9,,,AAAW1bAAFAABleqAAM
"16,487",2020-10-06 16:30:10.522,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,cbdeb85d-07e8-11eb-8c71-130ead259fb8,,,AAAW1bAAFAABleqAAN
"29,033",2020-12-20 22:55:33.522,a4057b35-d743-4cf1-9078-491a7c7b085e,9be558c4-a9d7-40e3-bf4f-c48a778ac724,S,203,Data element(s) not in the required format or value is invalid,authenticationType,RReq,2.2.0,1c65e68d-797d-4394-bb43-099d40721dc2,74aedb37-4316-11eb-8e7d-d53b6306cb5a,"59,302",,AAAW1bAAFAABleqAAO
"29,046",2020-12-20 22:55:37.1,38956c91-eb10-4d00-aeb5-ea7f3281d1cf,31d648a7-661e-4c6a-96ed-206b27347444,S,203,Data element(s) not in the required format or value is invalid,messageCategory,RReq,2.2.0,dc7e6c02-3804-4ee8-a392-986fb66d4597,76a972c9-4316-11eb-8e7d-f5ae6b4442f6,"59,310",,AAAW1bAAFAABleqAAP
"16,510",2020-10-06 16:31:39.84,,b8f1a6ec-3c2d-494c-aa54-a2c7c7c3aa33,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,dc2f44db-a2e5-4569-a3f1-79fa6518943f,,,AAAW1bAAFAABleqAAQ
"16,531",2020-10-06 16:31:49.848,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,0b9c7805-07e9-11eb-8c71-8b3ccf7a2732,,,AAAW1bAAFAABleqAAR
"29,054",2020-12-20 22:55:37.567,4e1561af-bdd7-4a3d-bc13-dbf8aea69eda,62dc4554-0caf-473e-9273-babf5d896049,S,203,Data element(s) not in the required format or value is invalid,challengeCancel,RReq,2.2.0,,71847631-4316-11eb-8e7d-cfafb377eb05,"59,299",,AAAW1bAAFAABleqAAS
"29,062",2020-12-20 22:55:43.497,75bd3571-3d56-4485-bef5-cbb8936da005,4963c478-9e35-4e90-86c7-22a65b776eb1,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,7bbeb7f8-4316-11eb-8e7d-c98798438c89,,,AAAW1bAAFAABleqAAT
"29,070",2020-12-20 22:55:44.588,eb81d639-b425-4f18-bed1-d394a23bc820,a6c5c225-be8f-4657-849b-33ae591bc5fb,S,203,Data element(s) not in the required format or value is invalid,transStatus,RReq,2.2.0,9542f07e-dcd8-45bb-8008-5d029f4a5d79,7b52fdcb-4316-11eb-8e7d-db71d0f84e99,"59,339",,AAAW1bAAFAABleqAAU
"16,546",2020-10-06 16:31:53.572,,3def6c7d-7c6e-4707-9c01-05629dc5199b,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,e2cb19be-203d-4b5e-9157-b22e3e16053e,,,AAAW1bAAFAABleqAAV
"16,551",2020-10-06 16:31:56.272,,882dbad5-3fdb-45ff-b3f9-fc43b304b263,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,c3e7210f-d029-41be-aef1-aac37ed3da60,,,AAAW1bAAFAABleqAAW
"16,553",2020-10-06 16:31:56.271,72b2e4ac-0c2d-485f-abba-e896278cd1b1,755d8007-5552-41be-b1d8-9728e8713010,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,0f77415f-07e9-11eb-8c71-7f6ab8f89268,,,AAAW1bAAFAABleqAAX
"16,559",2020-10-06 16:31:58.475,ce35a18d-288c-4a5e-9aa0-7b637df05d27,a911a1e5-5b87-4f6e-b91c-953f7d925575,S,301,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.1.0,,5ae1b6f1-5b27-463e-b24d-bd1adbefd4ea,,,AAAW1bAAFAABleqAAY
"16,561",2020-10-06 16:32:00.428,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,12a1303f-07e9-11eb-8c71-df43d9e94d73,,,AAAW1bAAFAABleqAAZ
"29,073",2020-12-20 22:55:45.684,c8b5435e-1c51-472e-a0f0-6ed487a51985,80cb1d15-3eae-40ab-b85a-7c8e611ffa07,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,7d1a294c-4316-11eb-8e7d-93f7cb5b7599,,,AAAW1bAAFAABleqAAa
"29,074",2020-12-20 22:55:46.22,273f1bfe-5bd1-4aaf-8a01-5feb14f80ff5,f6e647d8-5399-4267-9a98-df1b4576c702,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,7d8d5d7e-4316-11eb-8e7d-3d8ec2bad835,,,AAAW1bAAFAABleqAAb
"29,075",2020-12-20 22:55:46.717,6bb2a6c1-6aa0-4c9a-8263-25cfed82d598,da99a494-b9a5-4249-a38c-371656368976,S,203,Data element(s) not in the required format or value is invalid,transStatusReason,RReq,2.2.0,,7729c662-4316-11eb-8e7d-d9debf4a913a,"59,317",,AAAW1bAAFAABleqAAc
"29,092",2020-12-20 22:55:50.677,a0e63bd2-bc9d-461d-89d7-c59353a0e21d,33168603-ff0b-4d26-99a5-4a527ced8722,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,8067cdbf-4316-11eb-8e7d-0fd19b6dc582,,,AAAW1bAAFAABleqAAd
"29,095",2020-12-20 22:55:51.214,,,S,101,Message not recognized,Invalid Message Type,PRes,2.2.0,,fb4ecc51-d5ac-4a17-9932-22631fab769c,,,AAAW1bAAFAABleqAAe
"16,622",2020-10-06 16:32:19.517,ed5a7e60-594c-411b-8a10-0ec481a5368d,c30f1d51-8f05-4f19-bc13-d41c1fa24f99,S,201,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.1.0,,,,,AAAW1bAAFAABleqAAf
"29,107",2020-12-20 22:55:53.698,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,81c5b01c-4316-11eb-8e7d-355141ca1ea6,,,AAAW1bAAFAABleqAAg
"29,110",2020-12-20 22:55:54.041,d3da7c61-0a5e-45ea-8832-ce68222d31bf,89a6129b-0070-44c2-b03a-959948617f2e,S,203,Data element(s) not in the required format or value is invalid,transStatus,RReq,2.2.0,,7b75ef23-4316-11eb-8e7d-410e7b864e7e,"59,343",,AAAW1bAAFAABleqAAh
"29,127",2020-12-20 22:56:07.357,,,S,202,Data element(s) not in the required format or value is invalid,messageExtension[0].criticalityIndicator,ARes,2.2.0,,89df5bbe-4316-11eb-8e7d-cfd99fdf29fc,"59,447",,AAAW1bAAFAABleqAAi
"29,144",2020-12-20 22:57:46.551,,,S,203,Data element(s) not in the required format or value is invalid,messageExtension[0].id,ARes,2.1.0,5e21c4d5-8ddc-4e4b-afcd-8c62131c2fb7,c49a4c7c-4316-11eb-8e7d-499d83543bf3,"59,982",,AAAW1bAAFAABleqAAj
"16,678",2020-10-06 16:32:31.219,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,2498f40c-07e9-11eb-8c71-c1f68ea53fc3,,,AAAW1bAAFAABleqAAk
"16,679",2020-10-06 16:32:31.43,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,24d0cced-07e9-11eb-8c71-75d5444b4def,,,AAAW1bAAFAABleqAAl
"16,697",2020-10-06 16:32:33.411,,,S,201,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,065a6e52-fe3d-4d5e-98d6-f15690774f68,,,AAAW1bAAFAABleqAAm
"16,700",2020-10-06 16:32:33.934,,da193b93-1811-45f2-8012-16bb1204c23b,S,201,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,6d7d648a-e052-400c-9927-abcac3e74b89,,,AAAW1bAAFAABleqAAn
"29,147",2020-12-20 22:57:47.14,,,S,203,Data element(s) not in the required format or value is invalid,messageExtension[0].dataM,ARes,2.1.0,,c5034785-4316-11eb-8e7d-ed5aa570cdc4,"59,989",,AAAW1bAAFAABleqAAo
"29,151",2020-12-20 22:57:55.243,af68a99e-25ac-48ac-8426-070799f4973f,4e952b3f-e98e-46b2-8eb1-afd29b71b10c,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,ca4716bc-4316-11eb-8e7d-3b6af0c5fa39,,,AAAW1bAAFAABleqAAp
"19,508",2020-10-07 18:00:45.699,684940d2-8567-4203-884f-964af8568114,0a165cc0-86d0-41e9-921e-77b52f83a292,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a1ffb480-08be-11eb-bbe7-af2c8c62d9db,,,AAAW1bAAFAABlerAAA
"19,510",2020-10-07 18:00:45.742,9c21e158-1666-4a4f-9166-0093a9621331,5596f9c8-227d-4b5d-b068-9c62a1b27ea9,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a1f0723e-08be-11eb-bbe7-3bdc288ddecd,,,AAAW1bAAFAABlerAAC
"19,512",2020-10-07 18:00:45.868,8a5fe79b-2b18-4aff-8621-30d51b1f9d86,b362d09f-127c-4ff4-9a38-3a3890649e94,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a21bc804-08be-11eb-bbe7-8d01705ed9bd,,,AAAW1bAAFAABlerAAE
"19,514",2020-10-07 18:00:46.132,6feb0f14-2eac-405c-a8a0-99d8ca1e12c0,65c77218-2c20-4a37-a1b5-f4209e106342,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a213b1b2-08be-11eb-bbe7-259d489c5e51,,,AAAW1bAAFAABlerAAG
"19,515",2020-10-07 18:00:46.196,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,9d64814f-08be-11eb-bbe7-276f5209419a,,,AAAW1bAAFAABlerAAH
"19,517",2020-10-07 18:00:46.471,22d0c6c4-014c-4a84-b961-3294ef2edf97,ebbb8960-1fe9-49b9-8ca4-236f05bd1c5d,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a253c7f7-08be-11eb-bbe7-a76871d7b682,,,AAAW1bAAFAABlerAAJ
"19,518",2020-10-07 18:00:46.525,5d75ba71-6ba0-43d9-b7d6-9c246e7da8d4,688b33e1-7155-40fb-94b9-e6ae256450e4,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a276b949-08be-11eb-bbe7-fd2b4e6dd5e4,,,AAAW1bAAFAABlerAAK
"19,519",2020-10-07 18:00:46.513,cd9d9642-124a-4115-8751-e619f459e483,fd700ecb-b06e-4e0c-940f-34f343cb78a8,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a276b948-08be-11eb-bbe7-8373c920a0eb,,,AAAW1bAAFAABlerAAL
"19,520",2020-10-07 18:00:46.437,1e9b9fa0-7caa-44d8-8d45-c444bad68927,dee2fa90-0f67-484f-a667-a2dd7d97b5b4,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,9f37459c-08be-11eb-bbe7-f338faf75935,,,AAAW1bAAFAABlerAAM
"19,521",2020-10-07 18:00:46.697,df27b477-63ce-4c4d-9aa5-a4230b4f203c,eea48d3f-1aab-4c95-ba1f-27bdc01ba0f6,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,9f2d5a86-08be-11eb-bbe7-733beec0abf0,,,AAAW1bAAFAABlerAAN
"19,522",2020-10-07 18:00:46.697,dc050ad5-2e5a-4e18-93d0-f2656b48709d,f31556c6-989d-4a33-b5c5-2c9568d1eeec,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a28b049a-08be-11eb-bbe7-371b1aa7e1f4,,,AAAW1bAAFAABlerAAO
"19,523",2020-10-07 18:00:47.633,1562d8ed-88ac-4ca1-860f-3c96e62d9e3a,363eb2a5-d09d-4bac-b747-90dae88e20b0,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a327449b-08be-11eb-bbe7-6db8bb66a01c,,,AAAW1bAAFAABlerAAP
"19,524",2020-10-07 18:00:47.854,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,9e528add-08be-11eb-bbe7-2bb1ea518e8b,,,AAAW1bAAFAABlerAAQ
"19,525",2020-10-07 18:00:48.286,fdc42ab6-1589-4e15-ab1e-cb36f0f92a28,888a3080-1a6a-49a7-8d14-858797398877,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a3e9f85c-08be-11eb-bbe7-eda41d000e6b,,,AAAW1bAAFAABlerAAR
"19,526",2020-10-07 18:00:49.917,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,9f37bacd-08be-11eb-bbe7-550ebae6530d,,,AAAW1bAAFAABlerAAS
"19,527",2020-10-07 18:00:50.591,74c69ca5-fe72-4344-beed-799533b771ca,5776d36e-b475-4cfc-9ef6-cbdd1dd78d9c,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a51d6f50-08be-11eb-bbe7-afe4d069bc56,,,AAAW1bAAFAABlerAAT
"19,528",2020-10-07 18:00:50.562,03805863-c9e9-4295-bdc3-4fa9d57b7bcd,7139d579-98d6-49ce-9748-dd090ba53d9f,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a513f96d-08be-11eb-bbe7-8f849bdbc42e,,,AAAW1bAAFAABlerAAU
"19,529",2020-10-07 18:00:50.472,52ddfb00-3104-4bd1-b226-92a8a2b5f431,a6bc2136-86b7-457f-bec4-d1bb7175ef78,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a51e32a1-08be-11eb-bbe7-ad5d08f1ff21,,,AAAW1bAAFAABlerAAV
"19,530",2020-10-07 18:00:50.562,bda9d4d4-2f45-4968-83cc-f11ceed97dc9,7bc2668b-0fd8-40d6-8187-0861528f39ee,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a51558ff-08be-11eb-bbe7-fbe18f8208be,,,AAAW1bAAFAABlerAAW
"19,531",2020-10-07 18:00:50.7,b770049b-18e4-4aeb-b67d-68cb70c4efd1,58e338e3-5065-48f7-bf6b-4e1d8bf6543e,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a51ecee2-08be-11eb-bbe7-37fa989595f7,,,AAAW1bAAFAABlerAAX
"19,533",2020-10-07 18:00:50.775,c121658a-9cc6-42e2-a5d3-d535fcdbe3eb,efe709ad-802f-4969-b46c-f7b41884afad,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a51495ae-08be-11eb-bbe7-b149fe5b8273,,,AAAW1bAAFAABlerAAZ
"19,539",2020-10-07 18:00:51.95,2200d7c3-49f6-4b16-a081-3f5eee37334a,5ac63d98-629b-4984-860f-27223ae2b16a,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,a60425dc-08be-11eb-bbe7-1d2816b9e239,,,AAAW1bAAFAABlerAAf
"15,949",2020-08-27 23:52:11.463,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,02a31c29-e8b5-11ea-8711-b5bdbf040d09,,,AAAW1bAAFAABlesAAA
"15,951",2020-08-27 23:52:15.969,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,0190c1c5-e8b5-11ea-8711-3d8aaeb70aec,,,AAAW1bAAFAABlesAAB
"15,952",2020-08-27 23:52:19.029,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,f44c2681-e8b4-11ea-8711-633763adc139,,,AAAW1bAAFAABlesAAC
"15,954",2020-08-27 23:52:27.688,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,f3349c00-e8b4-11ea-8711-dd67d67ecd70,,,AAAW1bAAFAABlesAAD
"17,039",2020-10-07 17:16:10.494,60c85e34-f120-406d-ad50-087d878abcc5,68f017fc-c067-45a2-a550-d82287db35a0,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,66e41417-08b8-11eb-bbe7-179477695e26,,,AAAW1bAAFAABlesAAK
"17,040",2020-10-07 17:16:10.486,677e28e9-f13b-447c-ac8b-ec3491422d56,6653dc18-3c2e-4ec5-bbfb-a7746a279875,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,66eaf1ec-08b8-11eb-bbe7-d730bc624660,,,AAAW1bAAFAABlesAAL
"17,041",2020-10-07 17:16:10.591,51090fde-e7d0-4bb7-bb6c-dd61df755607,a561a8d2-9ba3-4a06-9a70-bb151f62b73b,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,66f3a47f-08b8-11eb-bbe7-93154fb41998,,,AAAW1bAAFAABlesAAM
"17,045",2020-10-07 17:16:11.228,6ea0c9c1-1fbc-44ce-80ce-08d102a5f7b3,505ab6aa-1025-48c3-abd3-49ec5177d194,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,670afd17-08b8-11eb-bbe7-21d21e94da83,,,AAAW1bAAFAABlesAAN
